SOC_Standard,O*NET-SOC Code,Title,Description,Annual_Mean_Wage,Annual_Median_Wage,Annual_10th_Percentile,Annual_25th_Percentile,Annual_75th_Percentile,Annual_90th_Percentile,Total_Employment,Task_Count,Skills_Mean_Level,Skills_Std,Skills_Count,Abilities_Mean_Level,Abilities_Std,Abilities_Count,WorkAct_Mean_Level,WorkAct_Std,WorkAct_Count
51-9195,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic","Mold, shape, form, cast, or carve products such as food products, figurines, tile, pipes, and candles consisting of clay, glass, plaster, concrete, stone, or combinations of materials.",46730,45690,34950,38500,51340,61050,34750.0,79.0,1.9349999999999998,0.8054334370900762,140.0,2.428221153846154,0.8807765618026429,208.0,2.6271951219512197,1.1692698937342212,164.0
51-9195,51-9195.03,"Stone Cutters and Carvers, Manufacturing",Cut or carve stone according to diagrams and patterns.,46730,45690,34950,38500,51340,61050,34750.0,79.0,1.9349999999999998,0.8054334370900762,140.0,2.428221153846154,0.8807765618026429,208.0,2.6271951219512197,1.1692698937342212,164.0
51-9195,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Shape molten glass according to patterns.,46730,45690,34950,38500,51340,61050,34750.0,79.0,1.9349999999999998,0.8054334370900762,140.0,2.428221153846154,0.8807765618026429,208.0,2.6271951219512197,1.1692698937342212,164.0
51-9195,51-9195.05,"Potters, Manufacturing","Operate production machines such as pug mill, jigger machine, or potter's wheel to process clay in manufacture of ceramic, pottery and stoneware products.",46730,45690,34950,38500,51340,61050,34750.0,79.0,1.9349999999999998,0.8054334370900762,140.0,2.428221153846154,0.8807765618026429,208.0,2.6271951219512197,1.1692698937342212,164.0
51-9196,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders","Set up, operate, or tend paper goods machines that perform a variety of functions, such as converting, sawing, corrugating, banding, wrapping, boxing, stitching, forming, or sealing paper or paperboard sheets into products.",51750,49390,36610,43520,59220,68640,96950.0,14.0,2.098857142857143,0.8040257949789898,35.0,2.2675,0.8128282142509283,52.0,2.7897560975609754,0.9876853947611002,41.0
51-9197,51-9197.00,Tire Builders,Operate machines to build tires.,56230,55580,39990,48740,65410,70250,20970.0,20.0,1.578,0.8494593436242774,35.0,2.3073076923076923,0.8681016371881163,52.0,2.8980487804878052,1.0861151401030074,41.0
51-9198,51-9198.00,Helpers--Production Workers,"Help production workers by performing duties requiring less skill. Duties include supplying or holding materials or tools, and cleaning work area and equipment.",40080,38220,30060,34390,44980,52120,167490.0,30.0,1.568,0.7070893112737929,35.0,2.2590384615384616,0.7634756942736334,52.0,2.651951219512195,0.9117763418519784,41.0
51-9199,51-9199.00,"Production Workers, All Other",All production workers not listed separately.,42940,38820,30370,35080,47550,59600,277060.0,,,,,,,,,,
53-1041,53-1041.00,Aircraft Cargo Handling Supervisors,"Supervise and coordinate the activities of ground crew in the loading, unloading, securing, and staging of aircraft cargo or baggage. May determine the quantity and orientation of cargo and compute aircraft center of gravity. May accompany aircraft as member of flight crew and monitor and handle cargo in flight, and assist and brief passengers on safety and emergency procedures. Includes loadmasters.",66190,63940,38010,49020,79600,96300,10160.0,6.0,2.4714285714285715,0.9813979910345865,35.0,2.7761538461538464,0.6519658172386509,52.0,3.8041463414634147,0.902607266782614,41.0
53-1042,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand","Directly supervise and coordinate the activities of helpers, laborers, or material movers, hand.",,,,,,,,47.0,2.4175714285714283,1.1519767959044476,70.0,2.211346153846154,0.9794788169228558,104.0,3.809390243902439,0.896506728901335,82.0
53-1042,53-1042.01,Recycling Coordinators,Supervise curbside and drop-off recycling programs for municipal governments or private firms.,,,,,,,,47.0,2.4175714285714283,1.1519767959044476,70.0,2.211346153846154,0.9794788169228558,104.0,3.809390243902439,0.896506728901335,82.0
53-1043,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Directly supervise and coordinate activities of material-moving machine and vehicle operators and helpers.,,,,,,,,22.0,2.622,1.147400642885526,35.0,2.3771153846153847,1.0020417128385808,52.0,3.7912195121951218,0.8710459090138454,41.0
53-1044,53-1044.00,First-Line Supervisors of Passenger Attendants,Supervise and coordinate activities of passenger attendants.,,,,,,,,19.0,,,,,,,,,
53-1049,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",All first-line supervisors of transportation workers not listed separately.,,,,,,,,,,,,,,,,,
53-2011,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers","Pilot and navigate the flight of fixed-wing aircraft, usually on scheduled air carrier routes, for the transport of passengers and cargo. Requires Federal Air Transport certificate and rating for specific aircraft type used. Includes regional, national, and international airline pilots and flight instructors of airline pilots.",280570,226600,98560,154360,#,#,99300.0,24.0,2.902285714285714,1.4404024881022293,35.0,3.5,1.2863872499612024,52.0,3.3397560975609757,1.5889925862081267,41.0
53-2012,53-2012.00,Commercial Pilots,"Pilot and navigate the flight of fixed-wing aircraft on nonscheduled air carrier routes, or helicopters. Requires Commercial Pilot certificate. Includes charter pilots with similar certification, and air ambulance and air tour pilots. Excludes regional, national, and international airline pilots.",142960,122670,59330,81660,175050,#,51830.0,24.0,2.7642857142857142,1.3226183605753747,35.0,3.2296153846153848,1.022518922665812,52.0,4.864390243902439,1.1315145796243369,41.0
53-2021,53-2021.00,Air Traffic Controllers,"Control air traffic on and within vicinity of airport, and movement of air traffic between altitude sectors and control centers, according to established procedures and policies. Authorize, regulate, and control commercial airline flights according to government or company regulations to expedite and ensure flight safety.",142740,144580,76090,101150,186510,210410,22400.0,23.0,2.6325714285714286,1.3679188633858086,35.0,2.553076923076923,1.7901303911995434,52.0,3.316829268292683,1.696663548002948,41.0
53-2022,53-2022.00,Airfield Operations Specialists,"Ensure the safe takeoff and landing of commercial and military aircraft. Duties include coordination between air-traffic control and maintenance personnel, dispatching, using airfield landing and navigational aids, implementing airfield safety procedures, monitoring and maintaining flight records, and applying knowledge of weather information.",67120,56750,35200,41220,78320,111030,16640.0,27.0,2.4537142857142857,1.3073009593507259,35.0,2.443846153846154,1.071943724463318,52.0,3.8182926829268293,0.9055051143947904,41.0
53-2031,53-2031.00,Flight Attendants,"Monitor safety of the aircraft cabin. Provide services to airline passengers, explain safety information, serve food and beverages, and respond to emergency incidents.",78950,67130,34030,52280,98160,138040,130110.0,25.0,2.071714285714286,1.20517141986545,35.0,2.379423076923077,1.0922604973021854,52.0,2.94609756097561,1.360970018128211,41.0
53-3011,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Drive ambulance or assist ambulance driver in transporting sick, injured, or convalescent persons. Assist in lifting patients.",35550,34330,25460,29580,38000,46630,12080.0,11.0,2.0665714285714287,0.9865416208898131,35.0,2.67,0.8584322235057006,52.0,3.4043902439024394,0.8751744077053664,41.0
53-3031,53-3031.00,Driver/Sales Workers,"Drive truck or other vehicle over established routes or within an established territory and sell or deliver goods, such as food products, including restaurant take-out items, or pick up or deliver items such as commercial laundry. May also take orders, collect payment, or stock merchandise at point of delivery.",39670,37130,21760,29120,47590,59730,417420.0,11.0,1.8731428571428572,1.1003308898812625,35.0,2.4275,0.6818138294572909,52.0,2.3334146341463415,1.3116871001807129,41.0
53-3032,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,"Drive a tractor-trailer combination or a truck with a capacity of at least 26,001 pounds Gross Vehicle Weight (GVW). May be required to unload truck. Requires commercial drivers' license. Includes tow truck drivers.",58400,57440,38640,47230,65520,78800,2070480.0,29.0,2.1114285714285717,0.8788600332152973,35.0,2.8013461538461537,0.683941944692974,52.0,2.6809756097560977,1.049370775460344,41.0
53-3033,53-3033.00,Light Truck Drivers,"Drive a light vehicle, such as a truck or van, with a capacity of less than 26,001 pounds Gross Vehicle Weight (GVW), primarily to pick up merchandise or packages from a distribution center and deliver. May load and unload vehicle.",47950,44140,29580,36670,52460,79630,994410.0,13.0,1.7891428571428571,0.8720306640202491,35.0,2.4976923076923074,0.6624334680158539,52.0,3.107073170731707,0.9618322200426617,41.0
53-3051,53-3051.00,"Bus Drivers, School",Drive a school bus to transport students. Ensure adherence to safety rules. May assist students in boarding or exiting.,46660,47040,27680,37490,56140,63810,387920.0,17.0,1.7925714285714287,1.083000578070409,35.0,2.5715384615384616,0.7060061228845881,52.0,2.800975609756098,0.9953034835617948,41.0
53-3052,53-3052.00,"Bus Drivers, Transit and Intercity","Drive bus or motor coach, including regular route operations, charters, and private carriage. May assist passengers with baggage. May collect fares or tickets.",58390,57440,38250,46050,69090,82640,148980.0,14.0,1.6425714285714286,0.9158549296154059,35.0,2.3413461538461537,0.848807765590121,52.0,2.78390243902439,1.0284888867867765,41.0
53-3053,53-3053.00,Shuttle Drivers and Chauffeurs,Drive a motor vehicle to transport passengers on a planned or scheduled basis. May collect a fare. Includes nonemergency medical transporters and hearse drivers.,39070,36670,27490,31460,44510,52910,229630.0,26.0,1.8902857142857141,0.9369238958179165,35.0,2.5140384615384614,0.7498738707416842,52.0,3.0882926829268293,0.9413896707501745,41.0
53-3054,53-3054.00,Taxi Drivers,"Drive a motor vehicle to transport passengers on an unplanned basis and charge a fare, usually based on a meter.",39310,36220,27280,31320,40630,61920,17510.0,16.0,,,,,,,,,
53-3099,53-3099.00,"Motor Vehicle Operators, All Other",All motor vehicle operators not listed separately.,40980,36260,25690,30250,47130,64940,50330.0,,,,,,,,,,
53-4011,53-4011.00,Locomotive Engineers,"Drive electric, diesel-electric, steam, or gas-turbine-electric locomotives to transport passengers or freight. Interpret train orders, electronic or manual signals, and railroad rules and regulations.",81540,77400,60980,73410,84230,100690,31990.0,14.0,2.232,1.1425224930209574,35.0,2.8825,0.8902453396148065,52.0,3.3502439024390247,1.0326603696396943,41.0
53-4013,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Drive switching or other locomotive or dinkey engines within railroad yard, industrial plant, quarry, construction project, or similar location.",60810,58030,44510,51770,65530,79070,3300.0,23.0,2.2674285714285713,0.9963590861589152,35.0,2.852692307692308,0.7510988430935911,52.0,4.063658536585366,0.9023074755801402,41.0
53-4022,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Operate or monitor railroad track switches or locomotive instruments. May couple or uncouple rolling stock to make up or break up trains. Watch for and relay traffic signals. May inspect couplings, air hoses, journal boxes, and hand brakes. May watch for dragging equipment or obstacles on rights-of-way.",63170,65480,43750,51730,70130,80840,12460.0,26.0,1.9857142857142858,1.0240785979552134,35.0,2.740192307692308,0.6477244947631198,52.0,2.9836585365853656,1.159225508901441,41.0
53-4031,53-4031.00,Railroad Conductors and Yardmasters,"Coordinate activities of switch-engine crew within railroad yard, industrial plant, or similar location. Conductors coordinate activities of train crew on passenger or freight trains. Yardmasters review train schedules and switching orders and coordinate activities of workers engaged in railroad traffic operations, such as the makeup or breakup of trains and yard switching.",75490,74080,53490,63480,82060,103350,42710.0,20.0,2.327714285714286,1.2734739095557976,35.0,2.7305769230769235,0.8250191048567189,52.0,2.770487804878049,1.0404228736900973,41.0
53-4041,53-4041.00,Subway and Streetcar Operators,"Operate subway or elevated suburban trains with no separate locomotive, or electric-powered streetcar, to transport passengers. May handle fares.",75620,84830,52260,59500,87940,87940,9200.0,10.0,2.153142857142857,1.0409830518724665,35.0,2.740769230769231,0.7336100533711626,52.0,2.9702439024390244,1.287098457393369,41.0
53-4099,53-4099.00,"Rail Transportation Workers, All Other",All rail transportation workers not listed separately.,53500,49330,34690,40460,64710,82620,1520.0,,,,,,,,,,
53-5011,53-5011.00,Sailors and Marine Oilers,"Stand watch to look for obstructions in path of vessel, measure water depth, turn wheel on bridge, or use emergency equipment as directed by captain, mate, or pilot. Break out, rig, overhaul, and store cargo-handling gear, stationary rigging, and running gear. Perform a variety of maintenance tasks to preserve the painted surface of the ship and to maintain line and ship equipment. Must hold government-issued certification and tankerman certification when working aboard liquid-carrying vessels. Includes able seamen and ordinary seamen.",55320,49610,33350,38450,65370,81890,31360.0,28.0,2.4674285714285715,0.9461822447795849,35.0,3.009807692307692,0.6830683093467196,52.0,3.281707317073171,1.0928767140876972,41.0
53-5021,53-5021.00,"Captains, Mates, and Pilots of Water Vessels","Command or supervise operations of ships and water vessels, such as tugboats and ferryboats. Required to hold license issued by U.S. Coast Guard.",97660,85540,46260,60800,124530,164230,35390.0,30.0,2.8385714285714285,0.786706249300891,35.0,3.0932692307692307,0.6434457521014774,52.0,3.8131707317073174,0.8623701033326414,41.0
53-5022,53-5022.00,Motorboat Operators,Operate small motor-driven boats. May assist in navigational activities.,55370,51880,31970,39860,68490,82330,2380.0,16.0,2.444,1.004191802630647,35.0,2.8798076923076925,0.7661272366159333,52.0,3.1053658536585362,1.0162556212906662,41.0
